FEA Run,Global Fitness
1,438.27669347787935
2,99.53840693384045
3,99.29442622093235
4,99.29442622093235
5,99.29442622093235
6,99.29442622093235
7,99.29442622093235
8,99.29442622093235
9,99.29442622093235
10,99.29442622093235
11,99.29442622093235
12,99.29442622093235
13,99.29442622093235
14,99.29442622093235
15,99.29442622093235
16,99.29442622093235
17,99.29442622093235
18,99.28266377822867
19,99.28266377822867
20,99.28266377822867
21,99.28266377822867
22,99.28266377822867
23,99.28266377822867
24,99.28266377822867
25,99.28266377822867
26,99.28266377822867
27,99.28266377822867
28,99.28266377822867
29,99.28266377822867
30,99.28266377822867
31,99.28266377822867
32,99.28266377822867
33,99.28266377822867
34,99.28266377822867
35,99.28266377822867
36,99.27123246909997
37,99.27123246909997
38,99.27123246909997
39,99.27123246909997
40,99.27123246909997
41,99.27123246909997
42,99.27123246909997
43,99.27123246909997
44,99.27123246909997
45,99.27123246909997
46,99.27123246909997
47,99.27123246909997
48,99.27123246909997
49,99.27123246909997
50,99.27123246909997
