FEA Run,Global Fitness
1,390.5365526083854
2,39.216446413423675
3,18.39710304746115
4,4.7692071738648965
5,1.1081094660861437
6,0.3712995857892811
7,0.16893482371027385
8,0.09292436607899551
9,0.046999024035638645
10,0.029994625680527937
11,0.02090195558443499
12,0.014726213416052038
13,0.01152334377572889
14,0.008957983585762122
15,0.007193511946381204
16,0.005810143547942349
17,0.0049755430125645065
18,0.0042399420918048355
19,0.003673872829796143
20,0.0031253289212865585
21,0.002788443517428382
22,0.002379956495986316
23,0.00211670592772101
24,0.001891510177653917
25,0.0016649819398397612
26,0.0015133359381071568
27,0.001386180328809155
28,0.0012788202290796285
29,0.0011845076482675972
30,0.0010916117868188806
31,0.0010102758366525872
32,0.0009118624555114478
33,0.0008326899784907016
34,0.0007718186363124547
35,0.0007047941170459327
36,0.000657237707646848
37,0.0006170138299926783
38,0.0005816734059206758
39,0.0005459109009248734
40,0.0005165165128988209
41,0.0004884275134981232
42,0.0004647285777799784
43,0.0004389133160241248
44,0.0004191366133681173
45,0.00039854529537554015
46,0.0003794119675867249
47,0.00036234339833842615
48,0.00034235889641412714
49,0.00031846719448889034
50,0.00030459125088544187
