FEA Run,Global Fitness
1,215.53895779995142
2,80.38811679877364
3,9.837651279866312
4,3.3146819912039756
5,0.2098971341628889
6,0.08883182043258149
7,0.05420697084004869
8,0.04330996287619496
9,0.03945056016252561
10,0.03810450818857615
11,0.037304593627186675
12,0.03693105265630357
13,0.036716976488200076
14,0.036243126650531116
15,0.035264100873037656
16,0.03463678974234287
17,0.03428586837915977
18,0.034062703158420145
19,0.03379211159259159
20,0.03358852316266202
21,0.03347378425039019
22,0.03335852830538026
23,0.033173698861028285
24,0.033037312598057186
25,0.032916696532343095
26,0.032816393956630344
27,0.0326504717515672
28,0.032509921568196806
29,0.03236046375664794
30,0.03226170644648549
31,0.0321002781052334
32,0.031966384343466867
33,0.031837488877261545
34,0.031753000256115174
35,0.03162242831159979
36,0.03148945824223716
37,0.03139722389959015
38,0.031230402615519855
39,0.031087634532306497
40,0.030959044427069236
41,0.03086635935555675
42,0.030731747328295804
43,0.030598946572670125
44,0.030454308684941846
45,0.030353970663945552
46,0.030212442421948774
47,0.030092334641806783
48,0.0300089151447386
49,0.02986616334895561
50,0.029732426980693775
