FEA Run,Global Fitness
1,0.6284153220164983
2,0.3492676292821941
3,0.9993783714184611
4,0.7786103386300642
5,1.0136378691539318
6,0.7396614739258794
7,0.19893637930291505
8,0.92755211541856
9,0.2423715447938716
10,0.8605650533337361
11,0.687617259629427
12,0.8392397453436724
13,0.9966407850939529
14,0.9118850187042524
15,0.4166105323551565
16,0.980372881027706
17,0.9369955669949782
18,0.23888537262714077
19,0.5603336541006623
20,0.37889987698230043
21,0.11965428336346502
22,0.10350794257737876
23,0.5367069347099876
24,0.4201678142601666
25,0.9767816924928429
26,0.2008829433596439
27,0.7527027239537062
28,0.4108883142329197
29,0.9291682108448828
30,0.14318112110264017
31,0.6757236099850273
32,0.7997638260753023
33,0.5585328026240226
34,0.9900156246720397
35,0.460645561846696
36,0.3170309086326049
37,0.5919804066318992
38,0.6136151225437041
39,0.224195449597769
40,0.4268707292437942
41,0.9378881536169339
42,0.12882789229867653
43,0.43385161546899986
44,0.3959493233358757
45,0.9945717989831452
46,0.8834508291232284
47,0.9458156111885281
48,0.8429128059184219
49,0.40886092391192247
50,0.4430620524409263
