FEA Run,Global Fitness
1,1.1204060412363395
2,1.1038952381031697
3,0.7981032257764216
4,0.7741521807905211
5,0.7600021965799257
6,0.7532312823974588
7,0.7529638408485964
8,0.7529638408115862
9,0.7529604191640129
10,0.7529604191632073
11,0.7529604191631452
12,0.7529594693959831
13,0.752959469395983
14,0.7529594693959826
15,0.7529594693959826
16,0.7529594693959826
17,0.7529594693959826
18,0.7529594693959826
19,0.7529594693959826
20,0.7529594693959826
21,0.7529594693959826
22,0.7529594693959826
23,0.7529594693959826
24,0.7529594693959826
25,0.7529584718295355
26,0.7529584718295348
27,0.7529584718295348
28,0.7529584718295348
29,0.7529584718295348
30,0.7529584718295348
31,0.7529584718295348
32,0.7529584718295348
33,0.7529584718295348
34,0.7529584718295348
35,0.7529584718295348
36,0.7529584718295348
37,0.7529584718295348
38,0.7529584718295348
39,0.7529584718295348
40,0.7529584718295348
41,0.7529584718295348
42,0.7529584718295348
43,0.7529584718295348
44,0.7529584718295348
45,0.7529584718295348
46,0.7529584718295348
47,0.7529584718295348
48,0.7529584718295348
49,0.7529584718295348
50,0.7529584718295348
